indice_tiempo,financiamiento_mercado_capitales_ge_on_vcp,financiamiento_mercado_capitales_ge_ff,financiamiento_mercado_capitales_ge_acciones,financiamiento_mercado_capitales_ge_cdcp,financiamiento_mercado_capitales_ge_total,financiamiento_mercado_capitales_pymes_on_vcp,financiamiento_mercado_capitales_pymes_ff,financiamiento_mercado_capitales_pymes_acciones,financiamiento_mercado_capitales_pymes_cdcp,financiamiento_mercado_capitales_pymes_pagares,financiamiento_mercado_capitales_pymes_total,financiamiento_mercado_capitales_total_general,tasa_interes_vdf_senior,tasa_interes_cpdp,tasa_interes_cpda,emisiones_ge_on,emisiones_ge_ff,emisiones_ge_acc,emisiones_ge_cpd,emisiones_ge_total,emisiones_pymes_on,emisiones_pymes_ff,emisiones_pymes_acc,emisiones_pymes_cpd,emisiones_pymes_pag,emisiones_pymes_total,emisiones_totales_ge_pymes,eff_agropecuarios,eff_estructurados,eff_creditos_comerciales,eff_flujos_futuros,eff_inmobiliario_hipotecario,eff_leasing,eff_prendarios,eff_obras_publicas,eff_prestamos_personales_consumo,eff_tarjetas_credito,eff_innovacion_financiera,eff_financiacion_exportaciones,act_financieras_seguros,actividades_inmobiliarias,agricultura_ganaderia,alimentos_bebidas,bancos,calzado_indumentaria,comercio,construccion,distribucion_energia_electrica,distribucion_de_gas,editoriales_imprentas,equipamiento_hogar,generacion_energia_electrica,grupos_concesionarios,holdings,industria_automotriz,industria_petroleo_gas,industria_farmaceutica,industria_metalurgica_siderurgica,industria_quimica_petroquimica,manufacturas_origen_agropecuario,manufacturas_origen_industrial,manufacturas_actividades_empresariales,manufacturas_papel_celulosa,manufacturas_servicios_informaticos,manufacturas_tecnologia,manufacturas_telecomunicaciones,manufacturas_transporte_energia_electrica,manufacturas_transporte_gas,manufacturas_transporte_pasajeros_peajes
2019-11-01,216736970.59587434,41900162.56706998,8331185.053440213,,266968318.21638453,,1034100.2675585285,,,,1034100.2675585285,268002418.48394305,0.5735576277416944,,,5.0,6.0,2.0,,13.0,,1.0,,,,1.0,14.0,,,,,,,,,0.7540564093015609,0.24594359069843907,,,,,0.08528863502349546,,0.36095470881594877,,,,,,,,,,,,0.5535546640636388,,,,,,,,,,,,,
2019-12-01,308081716.4157347,29023889.49563881,2877289.0,,339982894.9113735,4605888.496375394,4793347.754220033,,,,9399236.250595428,349382131.16196895,0.5246372611886624,,,16.0,8.0,1.0,,25.0,4.0,2.0,,,,6.0,31.0,,,,,,,0.03328456868207652,,0.9229968671570148,0.04371856416090861,,,0.19778342505375665,,0.028830631142331087,0.08800633124233254,0.1049960900575468,,,,,,,,0.2177587952677479,,,,0.14609106733823277,,,0.010734550994445476,,,,,,,,,,
2020-01-01,547669807.117142,37796466.7944244,22404388.95629051,,607870662.8678569,,1017906.7695370831,,,,1017906.7695370831,608888569.637394,0.4558428009949183,,,11.0,3.0,1.0,,15.0,,1.0,,,,1.0,16.0,,,0.026224995435252703,,,,,,0.973775004564747,,,,,0.03,0.09,,0.12,,,0.49,,,,,,,,,0.13,,,,,,,,0.20180365965493421,,,0.0034617019998225136,,
2020-02-01,426235431.2098229,38264426.01855338,,,464499857.22837627,1330720.495679113,,,,,1330720.495679113,465830577.7240554,0.4480521944416865,,,22.0,6.0,,,28.0,1.0,,,,,1.0,29.0,,,,,,,,,1.0,,,,0.05687090085975799,0.05140568286878534,0.11212786969781854,,0.12944527581372567,,,,,,,,0.11354081743218784,,,,0.5156743735512402,0.017822764897556177,,0.003112314878928217,,,,,0.005691841981227288,,,0.1328167719194478,,
2020-03-01,115399155.37148064,19772845.225261543,22556507.936507933,,157728508.53325012,5116053.2290148875,465915.4715812297,,,,5581968.700596117,163310477.23384625,0.41565223615941904,,,9.0,3.0,1.0,,13.0,2.0,1.0,,,,3.0,16.0,,,,,,,,,0.3229002835355086,0.6770997164644917,,,0.21012315618973154,,0.11493770919750161,0.34478728084493937,,,,,,,0.04245151535997799,,,,,,0.2877003384078494,,,,,,,,,,,,,
2020-04-01,26939684.52345384,20343171.506881326,,,47282856.030335166,,,,,,,47282856.030335166,0.3731176749436064,,,2.0,4.0,,,6.0,,,,,,,6.0,,,,,,,,,0.889,0.111,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-01,796991943.779569,21022745.03111712,,,818014688.8106861,,,,,,,818014688.8106861,0.4309594706497424,,,8.0,3.0,,,11.0,1.0,,,,,1.0,12.0,,,0.509,,,,,,,0.491,,,,0.08245924627382867,,,,,,0.07320274747486803,,,,,0.3487221544143363,0.3839437379364943,,,0.11167211390047282,,,,,,,,,,,,,
2020-06-01,266541508.03997993,20169159.231046997,,,286710667.2710269,3985272.4081632653,7724223.744008581,,,,14255400.838781532,300966068.10980844,0.28536186712612355,,,11.0,4.0,,,15.0,2.0,3.0,,,,6.0,21.0,,0.148,0.244,,,,,,0.4,0.21367457790685615,,,0.1402084386341398,,0.4547612838780761,,0.11089475116032237,,,,,,,,0.045,,,,0.17948329891615825,0.07017890198047332,,,,,,,,,,,,
2020-07-01,497826937.63271487,33461107.201294776,,,531288044.83400965,966583.8166252417,4182320.6260249484,,,,5148904.44265019,536436949.27665985,0.292,,,16.0,4.0,,,20.0,1.0,2.0,,,,3.0,23.0,,0.06,0.055,,,,,,0.19,0.055,0.64,,0.101,0.11,0.047,0.071,,,,,,,,,0.177,,0.042,,0.24,,0.12,,,0.03,,0.06036975851847451,,,,,,
2020-08-01,630329583.8638238,31889682.384552162,,,662219266.2483759,17192777.206110507,2862647.568681319,,,,20055424.774791826,682274691.0231677,0.271,,,16.0,6.0,,,22.0,6.0,1.0,,,,7.0,29.0,,0.08237282428354038,,,,,,,0.5738370116586354,0.34379016405782414,,,0.1047,,0.04,0.001,0.025,0.003,0.02,,,,,,0.04,0.06,,,0.05,0.03,,,,,,,,,,0.0019378435666458688,,
2020-09-01,400554787.70174885,39382448.346081525,,,439937236.04783034,5689989.392734023,3296085.0,,,,8986074.392734023,448923310.4405644,0.29626912335719474,,,15.0,7.0,,,22.0,1.0,1.0,,,,2.0,24.0,,,,0.04,,,,,0.74,0.22,,,0.04,,0.03,,,,,,,,0.015,,0.12,,,,0.74,,,,,0.055,,,,,,0.6,,0.03171146224133724
2020-10-01,199301000.93136978,48444461.96316323,,,247745462.894533,1275347.5322025253,1546639.8444472777,,,,2821987.376649803,250567450.2711828,0.3874239633702934,,,5.0,6.0,,,11.0,1.0,2.0,,,,3.0,14.0,,,0.013018243335390207,,,,,,0.4127896709371894,0.5741920857274203,,,0.032020762307592744,,,,0.39055452250506495,,,,,,,,,,,,0.5710663008380347,,,,,,,0.006358414349307729,,,,,,
2020-11-01,303114469.5486369,43099785.36685171,5423048.591549296,,351637303.5070379,5904235.743875666,1765915.0367509655,,,,7670150.780626631,359307454.28766453,0.38947152811333674,,,8.0,8.0,2.0,,18.0,6.0,1.0,,,,7.0,25.0,,0.0721835634324769,0.2674738138945086,,,,,,0.4693977628351401,0.19094485983787446,,,0.04255930662249651,0.36359049816626865,0.11531206813603653,,0.06392967183919601,,,0.0005980134398123025,,,,,0.1465019729376781,,,,0.23299560436591005,0.02450927037840875,,0.010003594114193121,,,,,,,,,,
2020-12-01,199837378.49237242,32629111.0078057,,,232466489.50017813,9728382.75684846,4423060.500599896,,,,14151443.257448357,246617932.75762647,0.4402159908205503,,,15.0,7.0,2.0,,25.0,6.0,2.0,,,,8.0,33.0,,,,,,,,0.11461724625293634,0.8853827537470637,,,,0.37768344106935975,,0.026322772876119917,,0.020660831272722117,,,,,,,,0.06275471037129884,,,,0.3549095455854347,,,,,,,0.03780012032230822,,,,,,
2021-01-01,794988484.2108593,31062034.17429117,,,826050518.3851504,3936695.279563835,7564113.0,,,,11500808.279563835,837551326.6647142,0.4458781249523344,,,5.0,5.0,,,10.0,3.0,1.0,,,,4.0,14.0,,,0.19582882460082712,,,,,,0.6256100899272864,0.17856108547188645,,,0.94091387821658,0.014524038830449596,0.002147703614289887,,,,0.001722102728376262,,,,,,,,,,0.0376998231789502,,,,,,,,,,,0.11986857850275644,,
2021-02-01,242351281.3417957,29590939.701663766,,,271942221.0434595,3552840.4647092037,2038375.5380936111,,,,5591216.002802815,277533437.04626226,0.4524776767988765,,,10.0,6.0,,,16.0,2.0,1.0,,,,3.0,19.0,,,,,,,,0.045703448359748086,0.9542965516402518,,,,0.18266706850857772,,0.2439975367603327,,,,0.012199876838016634,,,,,,,,,,0.40790154148732505,,,0.01444807203152469,,0.05725409222453827,,0.0815318121496851,,,,0.0029924534313541767,,
2021-03-01,292656010.7540068,60382062.33420814,69721242.83825473,,422759315.9264697,4723278.403041826,12136868.196089081,,,,16860146.599130906,439619462.5256006,0.4591625521596882,,,17.0,8.0,1.0,,26.0,2.0,2.0,,,,4.0,30.0,,0.0392487751167256,0.1281126035927756,,,,,,0.8326386212904988,,,,0.010004406738706065,0.2067284118674786,0.0,,0.26850897584734507,,0.0030000178078055787,,,,0.0187390000828298,,0.03759955063980429,,,,0.33569421350289425,0.11972542351313638,,,,,,,,,,,,
2021-04-01,436179325.907323,48755444.50561648,,,484934770.4129395,11965426.466262266,909028.7476999675,,,,12874455.213962233,497809225.62690175,0.44638817556834903,,,7.0,6.0,,,13.0,5.0,1.0,,,,6.0,19.0,,,0.25388427424543303,,,,,,0.746115725754567,,,,0.14807579138303595,,0.011902601002486426,,,,,,,,,,0.010001267417368617,,,,0.830020340197109,,,,,,,,,,,,,
2021-05-01,162891674.9092518,24188911.75734086,49712460.06389776,,236793046.73049042,1506616.8380232882,4719739.47789025,,,,6226356.315913538,243019403.04640394,0.48267446534249603,,,13.0,6.0,,,19.0,5.0,1.0,,,,6.0,25.0,,,0.505545792335201,,,,,,0.424153086066231,0.07030112159856805,,,0.10316659083857317,,0.12452396206831948,0.42267148766119284,,0.0012418062982931884,,0.008282221792845863,,,,,0.04986832229553883,,,,0.1985146020595066,0.012750038321221978,,,,,,,,,,,,
2021-06-01,474172400.9872816,51164049.69570898,,,525336450.6829906,8435766.262688002,3670012.547051443,,,,12105778.809739444,537442229.49273,0.46609184359432965,,,18.0,9.0,,,27.0,4.0,1.0,,,,5.0,32.0,,0.0669294303019832,0.6163313711684596,,,,0.02705389850556645,,0.11030911926365805,0.1439737870940275,0.035402393666305175,,0.11214251985972716,,0.10572881353250667,0.046110077591707946,,,0.030662579236154213,,,,,,0.07748825423160259,,,,0.2492435999468217,,,0.008897581367223231,,0.033769423671450985,,0.07934995276524665,,,0.0789809686645078,,,
2021-07-01,466270056.5135697,52976596.997019455,,,519246653.5105892,2069322.2969477496,6510243.70232696,,,,8579565.99927471,527826219.5098639,0.4267461933222555,,,11.0,4.0,,,15.0,1.0,2.0,,,,3.0,18.0,,,1.0,,,,,,,,,,0.022071211446892555,,0.09571942697257477,,0.01,,,,,,,,0.21168703757659812,,0.06630274171608437,,0.5964561339850942,,,,,,,,,,,0.25660719779755875,,
2021-08-01,764562811.5611638,137687412.18910095,,,902250223.7502648,5072577.673788156,3682690.323911698,,,,8755267.997699855,911005491.7479646,0.45389414808926615,,,18.0,10.0,,,28.0,4.0,1.0,,,,5.0,33.0,,,0.2679853168752548,0.6012586713104776,,,,,0.04343329007937164,0.08732272173489602,,,0.07028263970117848,0.07552224964314355,0.019489748275362692,,0.03971544592897177,,,0.4363114556754925,,,0.0035902200776865047,,0.17566209145362158,,,,0.14292482068599308,,,,,0.026039261269275978,0.002666167979128857,0.007795899310145077,,,,,,
2021-09-01,715668908.8665175,51484441.19758396,,,767153350.0641015,10332697.482993308,4466330.003061537,,,,14799027.486054845,781952377.5501564,0.44693443392703436,,,14.0,8.0,,,22.0,5.0,1.0,,,,6.0,28.0,,,0.5442169417762787,,,0.07619462530063671,,,0.17774627278294086,0.20184216014014364,,,0.00958660945905741,0.019412941895078042,0.12652904373296486,0.10330514332759443,,,0.0036972507726212534,,,,,,0.5042945288246974,0.041998339581250356,,,0.165288890479713,0.022239205614411766,,,,,,,,0.0028104619887049077,,,,
2021-10-01,352498372.56742215,39295280.371600606,,,391793652.9390228,9966656.943629298,7953849.719213799,,,,17920506.662843097,409714159.6018659,0.46332036409347266,,,13.0,7.0,,,20.0,9.0,1.0,,,,10.0,30.0,,,,,,,0.04694765670745208,,0.19892959741867353,,0.16833854303616244,,0.12449268361751623,,,0.11103277295572062,0.027588868403358908,,0.02968041306145243,,,,,,0.08276660521007671,0.5764683872589402,,,0.02256493546710725,,,,0.014,,,,,,,,,
2021-11-01,380872174.58440983,51162100.383278534,,,432034274.9676884,23744171.736066848,13187957.022445299,,,,36932128.75851215,468966403.7262005,0.4862447504245631,,,12.0,5.0,,,17.0,7.0,5.0,,,,12.0,29.0,,0.1107,0.6189,0.0233,,,,,0.0643,0.1829,,,0.166,,,,,,,,,,,,0.44,0.31,,,0.02,,,,0.02,0.02,,,,,,,,
2021-12-01,803596133.0729741,84622825.22403784,,,888218958.297012,9256378.336575087,,,,,9256378.336575087,897475336.633587,0.42880248286657957,,,17.0,10.0,,,27.0,7.0,,,,,7.0,34.0,,,0.2387,,,,,,0.6679,0.0934,,,0.022,,,,,,,,,,,,0.55,,,,0.123,0.025,0.085,,,0.023,,,,,0.17,,,
2022-01-01,151001197.53619564,20663072.279848296,,,171664269.81604394,16878551.848447707,6525691.0,,,,23404242.848447707,195068512.66449165,0.4546844518655125,,,5.0,3.0,,,8.0,3.0,1.0,,,,4.0,12.0,,,0.2400142637174195,,,,0.09497622686525703,,0.6650095094173235,,,,0.3402176821162485,,0.3966706752690074,0.0017010884105812423,,,,,,,,,0.26141055420416287,,,,,,,,,,,,,,,,,
2022-02-01,550022411.9725909,45340332.63175942,,,595362744.6043503,4213116.24693883,,,,,4213116.24693883,599575860.8512892,0.3976229974966582,,,13.0,6.0,,,19.0,3.0,,,,,3.0,22.0,,,0.3086522446442401,,,,,,0.6913477553557597,,,,0.030605231849453778,0.023787446828155603,0.08843674305301032,,0.07587139965534684,,,,,,,,,0.3139063541431581,,0.0016798129362904373,0.42258226164676804,,,,,0.0431307498878169,,,,,,,,
2022-03-01,92326706.08347274,69339187.77060626,,,161665893.854079,4134795.062041482,3394862.4736574683,,,,7529657.53569895,169195551.38977796,0.4850916810652548,,,10.0,9.0,,,19.0,2.0,2.0,,,,4.0,23.0,,,0.011195403438219413,,,,0.03547960589037506,,0.7539907598142961,0.19933423085710958,,,0.2862319636634345,,0.11816113023998945,0.03347532395467144,0.09336122268277183,,,,,,,,,,,,0.009389394227601653,,,,,,,,,,0.459380965231531,,,
2022-04-01,102918845.70260069,78687708.07336536,,,181606553.77596605,18542240.612866025,13710226.597110702,,,,32252467.209976725,213859020.98594278,0.4444319725141868,,,4.0,7.0,,,11.0,8.0,3.0,,,,11.0,22.0,,,0.4381573958520898,,,,,,0.5618426041479101,,,,0.7902451382103498,,0.04820879820547405,0.005023677372959831,,,,,,,0.057094934438869815,0.036167147891781,,,,,,,,,0.036494191250376895,0.026766112630188712,,,,,,,,
2022-05-01,440877717.43188494,56367232.23639244,,,497244949.6682774,6854433.919268146,4163517.1295353724,,,,11017951.04880352,508262900.7170809,0.45555838012459,,,17.0,9.0,,,26.0,4.0,3.0,,,,7.0,33.0,,,,0.055540524441699685,,,0.09985681722820239,,0.6879412501430459,0.15666140818705201,,,0.0467963971005205,,,,0.07358774638044573,,,,0.11771830064234733,,,,0.5754597530628247,,,,0.171128574073904,,,,0.014184428571505169,,0.0011248001684524907,,,,,,,
2022-06-01,400078405.06898767,107397218.62485698,,,507475623.6938447,37926916.127123855,4987448.842407791,,,,42914364.96953165,550389988.6633763,0.4959675180161875,,,9.0,11.0,,,20.0,8.0,2.0,,,,10.0,30.0,,,0.37281749925132907,,,,0.04284410082721181,,0.33657184644119376,0.2477665534802653,,,,0.005468012021559666,0.10143649074176546,,,,0.04566154572137092,,,,,,0.3538769793406246,,,,0.42713069441509083,0.0018824748469912424,,,0.014539547105521642,0.04098203597150223,,,,,0.009022219835573449,,,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
